id,school,gender,age,home address,parents cohabitation,moms education,dads education,moms job,dads job,choice reason,guardian,travel time,nursery education,internet access,higher education,significant other,household size,family relationship,free time,social activities,study time,first periods grade,second periods grade,third periods grade,failures,absences,health,weekday drinking,weekend drinking,heavy drinking
983,MS,F,18,R,T,2,2,services,services,course,mother,1,yes,yes,yes,no,LE3,2,3,3,2,7,6,8,1,3,4,1,2,no
984,MS,F,17,U,T,4,1,health,at_home,course,mother,1,yes,no,yes,yes,GT3,3,2,2,1,8,10,9,0,0,5,1,1,no
985,MS,F,17,U,T,1,2,at_home,other,course,father,1,yes,yes,yes,no,LE3,5,5,1,1,7,10,10,0,0,3,1,1,no
986,MS,F,18,U,T,1,1,other,other,course,mother,3,yes,no,yes,yes,GT3,3,4,4,2,7,8,7,2,3,5,2,2,yes
987,MS,F,18,U,T,2,2,services,at_home,reputation,father,2,no,yes,yes,no,GT3,4,3,5,2,12,13,14,0,2,1,1,1,no
988,MS,F,17,U,T,3,3,services,services,course,mother,2,yes,yes,yes,no,GT3,4,4,3,1,11,12,13,0,0,4,1,1,no
989,MS,F,18,U,A,1,2,at_home,other,reputation,mother,2,yes,yes,yes,no,LE3,4,4,3,2,12,13,14,0,0,4,1,2,no
990,MS,F,18,U,T,4,4,teacher,teacher,reputation,mother,2,no,yes,yes,no,GT3,4,3,5,2,18,18,18,0,0,1,1,2,no
991,MS,M,18,U,T,4,4,services,other,reputation,mother,1,yes,yes,yes,no,LE3,5,4,5,1,17,17,17,0,3,5,1,1,no
992,MS,F,17,U,T,4,2,other,other,course,mother,2,yes,yes,yes,no,GT3,4,3,3,2,17,18,18,0,0,4,1,2,no
993,MS,F,18,R,T,2,2,at_home,other,course,mother,3,yes,no,yes,yes,GT3,4,3,3,2,9,0,0,1,0,4,1,1,no
994,MS,M,18,U,T,1,2,at_home,services,home,mother,2,no,no,yes,no,LE3,4,1,4,1,10,11,11,0,8,1,5,5,yes
995,MS,M,18,R,T,4,4,at_home,services,other,mother,3,yes,yes,yes,yes,GT3,2,5,5,1,12,13,14,0,5,1,1,1,no
996,MS,M,17,R,T,1,1,other,services,other,father,3,no,no,no,no,GT3,4,2,3,1,12,13,14,0,4,4,3,4,yes
997,MS,F,18,U,T,2,2,other,other,course,mother,2,no,yes,yes,yes,GT3,1,3,1,2,8,8,10,0,4,2,1,1,no
998,MS,F,18,U,T,2,2,services,services,course,father,2,yes,yes,yes,yes,LE3,5,4,5,3,11,12,13,0,0,3,1,4,yes
999,MS,F,18,R,A,4,2,teacher,other,reputation,mother,1,yes,yes,yes,yes,LE3,5,3,1,2,5,0,0,0,0,5,1,1,no
1000,MS,F,18,U,T,1,1,at_home,services,course,mother,3,yes,no,no,no,GT3,4,4,2,2,9,10,10,1,2,2,1,2,no
1001,MS,F,19,U,T,1,1,at_home,services,other,father,2,yes,no,no,no,GT3,5,5,5,1,5,0,0,1,0,2,2,3,yes
1002,MS,F,17,U,T,4,2,teacher,other,course,father,2,yes,yes,yes,yes,GT3,4,2,3,4,18,18,18,0,0,5,3,1,yes
1003,MS,F,17,R,A,2,1,services,other,reputation,mother,2,yes,yes,yes,yes,LE3,5,3,3,2,11,11,12,0,5,2,1,2,no
1004,MS,F,18,U,A,1,1,at_home,services,course,mother,1,yes,no,yes,yes,LE3,5,2,3,2,8,10,11,0,2,3,1,2,no
1005,MS,F,18,U,T,1,2,at_home,at_home,course,father,2,yes,no,no,no,GT3,4,1,1,2,11,11,12,0,0,4,1,1,no
1006,MS,F,19,R,A,1,1,at_home,at_home,course,other,2,yes,no,no,yes,GT3,3,5,4,2,8,0,0,3,0,1,1,4,yes
1007,MS,F,18,R,T,2,2,services,other,home,mother,2,yes,yes,yes,yes,GT3,4,2,1,3,14,14,15,0,5,4,1,1,no
1008,MS,M,17,R,T,4,3,services,other,home,mother,2,no,yes,yes,yes,GT3,4,5,5,2,10,11,11,1,4,2,1,3,yes
1009,MS,F,18,U,T,3,3,services,services,course,father,1,yes,no,yes,yes,GT3,5,3,4,2,10,10,10,0,0,5,1,1,no
1010,MS,F,17,R,T,4,4,teacher,services,other,father,2,yes,yes,yes,no,GT3,4,3,3,2,12,12,12,0,2,5,1,2,no
1011,MS,F,17,U,A,3,2,services,other,reputation,mother,2,yes,no,yes,yes,LE3,1,2,3,2,15,14,15,0,0,5,1,2,no
1012,MS,M,18,U,T,1,1,other,services,home,father,2,no,yes,yes,yes,LE3,3,3,2,1,14,13,14,0,2,3,1,2,no
1013,MS,F,18,U,T,1,1,at_home,services,course,father,2,yes,yes,yes,no,LE3,5,3,2,3,19,17,18,0,0,4,1,1,no
1014,MS,F,18,R,A,1,2,at_home,other,course,mother,3,yes,no,yes,yes,LE3,4,3,4,2,16,15,15,0,0,5,1,4,yes
1015,MS,F,18,U,T,3,3,services,services,other,mother,2,yes,yes,yes,yes,GT3,4,3,2,2,13,12,13,0,6,3,1,3,yes
1016,MS,F,17,U,T,4,4,at_home,at_home,course,mother,1,yes,yes,yes,yes,LE3,2,3,4,2,15,14,15,0,4,1,1,1,no
1017,MS,F,17,R,T,1,2,other,services,course,father,2,no,no,yes,no,GT3,3,2,2,2,13,13,13,0,0,3,1,2,no
1018,MS,M,18,R,T,1,3,at_home,other,course,mother,2,yes,no,yes,no,GT3,3,3,4,2,8,10,9,0,0,3,2,4,yes
1019,MS,M,18,U,T,4,4,teacher,services,other,mother,2,yes,yes,yes,yes,LE3,4,2,2,3,15,16,16,0,0,5,2,2,yes
1020,MS,F,17,R,T,1,1,other,services,reputation,mother,3,yes,yes,yes,yes,GT3,5,2,1,1,8,8,9,1,0,1,1,2,no
1021,MS,F,18,U,T,2,3,at_home,services,course,father,2,yes,yes,yes,yes,GT3,5,2,3,1,10,10,10,0,0,4,1,2,no
1022,MS,F,18,R,T,4,4,other,teacher,other,father,3,no,yes,yes,yes,GT3,3,2,2,2,7,5,0,0,0,5,4,2,yes
1023,MS,M,18,R,T,1,2,at_home,services,other,father,3,yes,yes,no,yes,LE3,4,3,3,1,9,10,10,0,3,3,2,3,yes
1024,MS,F,17,U,T,2,2,other,at_home,home,mother,1,yes,no,yes,yes,GT3,3,4,3,3,10,11,12,0,8,3,1,1,no
1025,MS,F,17,R,T,1,2,other,other,course,mother,1,yes,yes,yes,no,GT3,3,5,5,1,7,8,9,0,4,1,1,3,yes
1026,MS,F,18,R,T,4,4,other,other,reputation,mother,2,yes,yes,yes,no,LE3,5,4,4,3,15,17,17,0,0,1,1,1,no
1027,MS,F,18,R,T,1,1,other,other,home,mother,4,yes,yes,yes,no,GT3,4,3,2,3,10,11,12,0,4,4,1,2,no
1028,MS,F,19,R,T,1,1,at_home,other,course,other,2,yes,yes,yes,yes,GT3,4,3,3,2,7,8,9,1,4,3,1,1,no
1029,MS,F,18,R,T,4,4,teacher,services,course,mother,1,yes,yes,yes,no,LE3,5,4,3,2,13,14,14,0,1,2,3,4,yes
1030,MS,F,18,U,T,3,3,other,other,home,mother,1,yes,yes,yes,yes,GT3,4,1,3,2,16,16,16,0,1,1,1,2,no
1031,MS,F,17,R,T,3,1,at_home,other,reputation,mother,1,no,yes,yes,no,GT3,4,5,4,2,8,9,9,0,10,1,2,3,yes
1032,MS,M,18,U,T,4,4,teacher,teacher,home,father,1,no,yes,yes,no,GT3,3,2,4,2,17,18,19,0,4,2,1,4,yes
1033,MS,M,18,R,T,2,1,other,other,other,mother,2,no,yes,yes,yes,GT3,4,4,3,1,7,7,0,0,0,5,1,3,yes
1034,MS,M,17,U,T,2,3,other,services,home,father,2,yes,yes,yes,no,GT3,4,4,3,2,14,15,16,0,4,3,1,1,no
1035,MS,M,19,R,T,1,1,other,services,other,mother,2,yes,no,yes,no,GT3,4,3,2,1,5,8,0,1,0,5,1,3,yes
1036,MS,M,18,R,T,4,2,other,other,home,father,2,yes,no,yes,no,GT3,5,4,3,1,7,7,0,1,0,3,4,3,yes
1037,MS,F,18,R,T,2,2,at_home,other,other,mother,2,yes,no,yes,no,GT3,5,3,3,3,14,17,15,0,0,4,1,3,yes
1038,MS,F,17,U,T,4,3,teacher,other,other,mother,2,yes,yes,yes,no,GT3,5,5,4,2,6,9,11,0,0,1,1,1,no
1039,MS,F,18,R,T,4,4,teacher,at_home,reputation,mother,3,yes,yes,yes,yes,GT3,4,4,3,1,7,9,10,0,4,5,2,2,yes
1040,MS,F,19,R,T,2,3,services,other,course,mother,1,no,yes,yes,no,GT3,5,4,2,3,10,11,10,1,4,5,1,2,no
1041,MS,F,18,U,T,3,1,teacher,services,course,mother,1,yes,yes,yes,no,LE3,4,3,4,2,15,15,16,0,4,1,1,1,no
1042,MS,F,18,U,T,1,1,other,other,course,mother,2,yes,no,yes,no,GT3,1,1,1,2,11,12,9,0,6,5,1,1,no
1043,MS,M,17,U,T,3,1,services,services,course,mother,2,no,yes,yes,no,LE3,2,4,5,1,10,10,10,0,6,2,3,4,yes
1044,MS,M,18,R,T,3,2,services,other,course,mother,3,no,yes,yes,no,LE3,4,4,1,1,10,11,11,0,4,5,3,4,yes
